Date,Hour,Discharge Rate (cumecs),Rainfall Data (mm),Water Level (m)
2022-05-31,10,177.11,17.2,5.43
2022-05-31,11,218.14,12.9,6.13
2022-05-31,12,262.09,4.8,6.81
2022-05-31,13,295.53,2.3,7.29
2022-05-31,14,315.97,4,7.57
2022-05-31,15,326.45,2.5,7.71
2022-05-31,16,330.99,0.3,7.77
2022-05-31,17,333.27,0,7.8
2022-05-31,18,335.56,0.4,7.83
2022-05-31,19,334.03,2,7.81
2022-05-31,20,330.99,1.3,7.77
2022-05-31,21,327.96,0,7.73
2022-05-31,22,324.19,0,7.68
2022-05-31,23,321.94,0,7.65
2022-05-31,24,318.95,0,7.61
